candidate_id,display_name,status,resolution_target,first_seen_batch,discovery_url,evidence_kind,team_region,region_evidence_url,reviewed_on,decision_reason
cand-ai-app-builder-210,AI App Builder by 2102031000002,duplicate,census:ai-app-builder-piyush,SAT-DOM-UI-018,https://github.com/2102031000002/AI-APP-BUILDER,source-repository,unknown,,2026-08-12,The repository retains the same tutorial file authority and differs only at the derivative edge
cand-forge-ai-app-builder-aryan,Forge AI App Builder by Aryan,duplicate,census:ai-app-builder-piyush,SAT-DOM-UI-018,https://github.com/Aryan-strack/forge-ai-app-builder,source-repository,unknown,,2026-08-12,Source overlap and later creation establish the Piyush tutorial lineage despite Forge branding
cand-forge-dhruv,Forge by Dhruv Bansal,included,census:forge-dhruv,SAT-DOM-UI-018,https://github.com/dhruvb2028/AI-App-Builder,source-repository,India,https://github.com/dhruvb2028,2026-08-12,An independently structured project API validates plans and files then supports modify repair complete versions restore preview and export
cand-nexa-app-builder-asif,Nexa Agentic AI App Builder by Asif Ahmed Sahil,duplicate,census:ai-app-builder-piyush,SAT-DOM-UI-018,https://github.com/AsifAhmedSahil/Nexa-Agentic-AI-App-Builder---Next-JS-Supabase-Typescript-Cline-Shadcn,source-repository,unknown,,2026-08-12,Shared core paths and blobs show a renamed derivative of the Piyush tutorial source authority
cand-forgey-ishu,Forgey by Ishuklaji,duplicate,census:ai-app-builder-piyush,SAT-DOM-UI-018,https://github.com/Ishuklaji/forgey,source-repository,unknown,,2026-08-12,The core generator workspace and persistence paths remain those of the Piyush lineage despite additional divergence
cand-ai-app-builder-saas-tauhid,AI App Builder SaaS by Yayasan At-Tauhid,included,census:ai-app-builder-saas-tauhid,SAT-DOM-UI-018,https://github.com/YayasanAt-Tauhid/AI-App-Builder-SaaS,source-repository,unknown,,2026-08-12,A distinct multi-provider service persists parent-linked versions and exposes diff restore Sandpack preview and ZIP export
cand-buildify-arush,Buildify by Arush,duplicate,census:ai-app-builder-piyush,SAT-DOM-UI-018,https://github.com/Arush0812/Buildify,source-repository,unknown,,2026-08-12,Later timing and shared generator workspace source identify the Piyush tutorial lineage
cand-hephaestus-app-builder,Hephaestus by MrSyr3x,duplicate,census:ai-app-builder-piyush,SAT-DOM-UI-018,https://github.com/MrSyr3x/Hephaestus,source-repository,unknown,,2026-08-12,Product renaming does not separate the copied Piyush file graph generation and workspace implementation
cand-ai-app-builder-abhinav,AI App Builder by Abhinav Aggarwal,duplicate,census:ai-app-builder-piyush,SAT-DOM-UI-018,https://github.com/Abhinavaggarwal7/ai-based-app-builder,source-repository,unknown,,2026-08-12,Substantial exact-source overlap and later publication establish the Piyush tutorial lineage
cand-forgeai-sahil,ForgeAI by Sahil Jadhav,duplicate,census:ai-app-builder-piyush,SAT-DOM-UI-018,https://github.com/sahiljadhav7/ForgeAI,source-repository,unknown,,2026-08-12,The same core project schema generation routes and Sandpack workspace remain authoritative under new branding
cand-raj-ai-app-builder,RAJ AI App Builder,included,census:raj-ai-app-builder,SAT-DOM-UI-018,https://github.com/rajshah9305/NLPCEREBRAS,source-repository,Canada,https://github.com/rajshah9305,2026-08-12,Cerebras streams React component source into a browser workspace whose Sandpack runtime supplies visual proof
cand-flux-app-builder-kartik,Flux by Kartik,duplicate,census:ai-app-builder-piyush,SAT-DOM-UI-018,https://github.com/Kartik8-2006/Flux,source-repository,unknown,,2026-08-12,The later repository retains the central Piyush generator project and Sandpack source lineage
cand-luma-ai-studio,LUMA AI Studio,included,census:luma-ai-studio,SAT-DOM-UI-018,https://github.com/kreeshal17/LUMA-AI-STUDIO,source-repository,unknown,,2026-08-12,A Gemini LangGraph agent uses file tools over SQL-backed projects with Sandpack preview ZIP export and GitHub publication
cand-vibesdk-mvp,VibeSDK MVP,included,census:vibesdk-mvp,SAT-DOM-UI-018,https://github.com/stefanautomateed/lovable9,source-repository,unknown,,2026-08-12,OpenAI produces a blueprint and multi-file project while explicit fallback provenance remains distinct before local recovery and Sandpack preview
cand-buildrx,BuildRx,included,census:buildrx,SAT-DOM-UI-018,https://github.com/mabrig1/BuildRx,source-repository,unknown,,2026-08-12,A multi-agent workflow authors a Supabase-backed project file graph for editor preview GitHub ZIP and deployment paths
cand-aakshin-ai-ui-generator,AAKSHIN C S AI UI Generator assignment,excluded,,SAT-DOM-UI-019,https://github.com/akshinshiju-dev/AAKSHIN-C-S-AI-UI-GENERATOR-ASSIGNMENT,source-repository,unknown,,2026-08-12,The repository contains project metadata and claims but no application source that can establish an artifact loop
cand-ai-ui-generator-harshi,AI UI Generator by Harshi,included,census:ai-ui-generator-harshi,SAT-DOM-UI-019,https://github.com/Harshi0505/ai-ui-generator,source-repository,unknown,,2026-08-12,OpenAI returns a single HTML authority that the user can edit reproject in a sandbox and download
cand-synapese-25,Synapese 25,included,census:synapese-25,SAT-DOM-UI-019,https://github.com/biswajit-sarkar-007/Synapese-25,source-repository,India,https://github.com/biswajit-sarkar-007,2026-08-12,Model services turn brand and product inputs into a typed layout graph rendered and exported to React or Shopify
cand-ryze-ai-subhankar,Ryze AI by Subhankar,excluded,,SAT-DOM-UI-019,https://github.com/subhankar-das-phantom/Ryze-AI,source-repository,unknown,,2026-08-12,The repository explicitly implements the shared Ryze assignment and does not establish an independently defined product identity
cand-forma-fluens,Forma Fluens,included,census:forma-fluens,SAT-DOM-UI-019,https://github.com/atharva-kulkarni-1106/edi,source-repository,unknown,,2026-08-12,Gemini generates a standalone HTML authority with direct editing responsive projection local history and file export
cand-pixel-mcp-workflow,Pixel MCP Workflow,excluded,,SAT-DOM-UI-019,https://github.com/giovannisacca/pixel-mcp-workflow,source-repository,unknown,,2026-08-12,The repository supplies documents and downloads but no runnable ordinary-user visual artifact authority
cand-uigen-rebar,UIGen by Rebar7,duplicate,census:anthropic-course-uigen,SAT-DOM-UI-019,https://github.com/rebar7/ai-component-generator,source-repository,unknown,,2026-08-12,Distinctive file tools Prisma migrations and project schema match the Claude Code in Action UIGen course sample
cand-uigen-lucas,AI Component Generator MCP by Lucas,duplicate,census:anthropic-course-uigen,SAT-DOM-UI-019,https://github.com/Lucasdev90/AI-component-generator-mcp,source-repository,unknown,,2026-08-12,The renamed repository retains the UIGen course file graph tool loop and migration lineage
cand-genui-dimple,GenUI by Dimple,included,census:genui-dimple,SAT-DOM-UI-019,https://github.com/DimpleCh8686/GenUI,source-repository,unknown,,2026-08-12,Gemini produces framework-selected code that remains editable in Monaco and is retained in browser history before export
cand-genui-aman,GenUI by Aman,included,census:genui-aman,SAT-DOM-UI-019,https://github.com/roniwalAMAN/Ai-com-gen,source-repository,unknown,,2026-08-12,One mutable HTML document links Gemini generation Monaco editing iframe projection copy and download
cand-takumi,Takumi,included,census:takumi,SAT-DOM-UI-019,https://github.com/sejal-godbole/takumi,source-repository,India,https://github.com/sejal-godbole,2026-08-12,Gemini emits a structured React bundle that Sandpack renders while Prisma and Clerk retain user generations
cand-acciojob-ai-component-sumant,AI Component Generator by Sumant,excluded,,SAT-DOM-UI-019,https://github.com/Sumant3086/AccioJob-Assignment-,source-repository,DR Congo,https://github.com/Sumant3086,2026-08-12,Repository naming and the evaluation checklist identify an AccioJob assignment implementation rather than an independent product definition
cand-componentai-arjun,ComponentAI by Arjun,excluded,,SAT-DOM-UI-019,https://github.com/Arjun9234/ComponentAi,source-repository,unknown,,2026-08-12,The repeated stateful micro-frontend specification and evaluation checklist identify a shared assignment submission
cand-componentai-ansh,ComponentAI by Ansh,excluded,,SAT-DOM-UI-019,https://github.com/anshpateriya1802/componentAI,source-repository,unknown,,2026-08-12,Near-total source overlap with another submission and the shared evaluation checklist establish an assignment artifact
cand-component-generator-vikas,Component and Multi-Component Generator by Vikas,excluded,,SAT-DOM-UI-019,https://github.com/VIKASRAPARTHI/Component-and-Multi-Component-Generator,source-repository,India,https://github.com/VIKASRAPARTHI,2026-08-12,The same stateful component playground brief is implemented as an evaluated assignment rather than an independently defined product
cand-multiai-ts-gorris,MultiAI TS,duplicate,census:anthropic-course-uigen,SAT-DOM-UI-019,https://github.com/Gorris17/MultiAI-TS,source-repository,unknown,,2026-08-12,Provider additions preserve the UIGen course product schema tools migrations and central artifact authority
cand-designforge-ai,DesignForge AI,included,census:designforge-ai,SAT-DOM-UI-019,https://github.com/CodesByShi/designforge-ai,source-repository,unknown,,2026-08-12,Anthropic proposes component variants while the playground owns prop tuning preview local collections and ZIP promotion
cand-cryptocurrency-cv-nirholas,cryptocurrency.cv by nirholas,excluded,,SAT-DOM-UI-019,https://github.com/nirholas/cryptocurrency.cv,source-repository,unknown,,2026-08-12,A cryptocurrency information application has no AI-mediated Design artifact loop of its own
cand-uichemy,UiChemy,included,census:uichemy,SAT-DOM-UI-019,https://github.com/posimyth/uichemy,source-repository,USA,https://github.com/posimyth,2026-08-12,AI Mode converts Figma structure into editable native WordPress builder objects with an explicit import and publication boundary
cand-llms-txt-hub,LLMs.txt Hub,excluded,,SAT-DOM-UI-019,https://github.com/thedaviddias/llms-txt-hub,source-repository,unknown,,2026-08-12,A directory of llms.txt resources does not own a visual or interactive artifact creation loop
cand-naano-wp-ai-builder,Naano WP AI Website Builder,included,census:naano-wp-ai-builder,SAT-DOM-UI-019,https://github.com/Pispros/naano-wp-ai-website-builder,source-repository,unknown,,2026-08-12,Provider-routed section jobs mutate a WordPress page draft and reserve live-site authority for explicit publication
cand-spaceforge,Spaceforge,included,census:spaceforge,SAT-DOM-UI-019,https://github.com/ronreiter/spaceforge,source-repository,Israel,https://github.com/ronreiter,2026-08-12,A browser-local WebGPU model authors site files while durable versions restore and publish the selected project state
cand-xsharko-ai,XSharko AI,included,census:xsharko-ai,SAT-DOM-UI-019,https://github.com/tamimbro01/xsharkoAI,source-repository,Bangladesh,https://github.com/tamimbro01,2026-08-12,OpenRouter generates and revises persisted website source that an editor previews and can deploy
cand-naklikam,Naklikam,included,census:naklikam,SAT-DOM-UI-019,https://github.com/Tedysek01/naklikam.cz,source-repository,unknown,,2026-08-12,Claude creates and updates a real project file graph for browser runtime preview GitHub synchronization and Vercel delivery
cand-paru-ai,ParuAI,duplicate,census:greatstack-ai-website-builder,SAT-DOM-UI-019,https://github.com/Naman830/ParuAI,source-repository,unknown,,2026-08-12,Distinctive schemas assets prompts and version routes identify ParuAI as a renamed GreatStack course implementation
cand-buildora-ai-studio,Buildora AI Studio,included,census:buildora-ai-studio,SAT-DOM-UI-019,https://github.com/AdithyaTB/Buildora-AI-Studio,source-repository,India,https://github.com/AdithyaTB,2026-08-12,Gemini generates full HTML stored as a Mongo project and shared by editor iframe preview and community publication
cand-absbuilder,ABSBuilder,included,census:absbuilder,SAT-DOM-UI-019,https://github.com/SupRogueSoul/absbuilder,source-repository,unknown,,2026-08-12,A server-side model call returns a single website document that the dashboard previews edits and exports
cand-ybuilt,YBuilt,excluded,,SAT-DOM-UI-019,https://github.com/erenyeger719-jpg/YBuilt,source-repository,unknown,,2026-08-12,The inspected commit has no tracked product files and therefore cannot establish an artifact loop
cand-velora-ai,Velora.AI,duplicate,census:genie-ai-website-builder,SAT-DOM-UI-019,https://github.com/SwaroopVNaik/Velora.AI,source-repository,India,https://github.com/SwaroopVNaik,2026-08-12,Source overlap and the same Mongo latestCode conversation credit and slug protocol place Velora in the earlier Genie public lineage
cand-ai-site-builder-aaditya,AI Site Builder by Aaditya,duplicate,census:greatstack-ai-website-builder,SAT-DOM-UI-019,https://github.com/Aaditya-coder012/AI-Site-Builder,source-repository,India,https://github.com/Aaditya-coder012,2026-08-12,The Prisma schema controller structure assets and plan copy identify this as a GreatStack course implementation
cand-quriosity-articles,Quriosity articles,excluded,,SAT-DOM-UI-019,https://github.com/Quriosity-agent/articles,source-repository,unknown,,2026-08-12,An article collection provides research content but no runnable visual artifact authority
cand-blaze-builder-review,Blaze Builder Review,excluded,,SAT-DOM-UI-019,https://github.com/Blaze-Builder-Re/Blaze-Builder-Review,source-repository,unknown,,2026-08-12,The repository is a review and affiliate information page rather than the builder product or its implementation
cand-awesome-stars-yumyo,Awesome Stars by yumyo,excluded,,SAT-DOM-UI-019,https://github.com/yumyo/my-awesome-stars,source-repository,unknown,,2026-08-12,A personal star index does not expose its own AI-mediated Design workflow
cand-free-crypto-news,Free Crypto News,excluded,,SAT-DOM-UI-019,https://github.com/gorkemyurtcu/free-crypto-news,source-repository,unknown,,2026-08-12,A cryptocurrency feed application has no design-specific AI artifact loop
cand-cryptocurrency-cv-yourkarma,cryptocurrency.cv by yourkarma,excluded,,SAT-DOM-UI-019,https://github.com/yourkarma6788/cryptocurrency.cv,source-repository,unknown,,2026-08-12,Near-total source overlap with a generic cryptocurrency site does not establish a Design product
cand-induwara-free-tools,Induwara LK Free Tools,excluded,,SAT-DOM-UI-019,https://github.com/IAshinsana/induwara-lk-free-tools,source-repository,unknown,,2026-08-12,A general free-tools directory does not own an AI visual creation or correction artifact
cand-vibra-code,Vibra Code,included,census:vibra-code,SAT-DOM-UI-019,https://github.com/sa4hnd/vibra-code,source-repository,Iraq,https://github.com/sa4hnd,2026-08-12,Claude Code mutates an Expo project in E2B while Convex streams files and tunnel previews to the mobile client
cand-sandboxd,sandboxd,included,census:sandboxd,SAT-DOM-UI-019,https://github.com/tastyeffectco/sandboxd,source-repository,Switzerland,https://github.com/tastyeffectco,2026-08-12,An isolated agent workspace owns source snapshots preview URLs code editing and an explicit deployment transition
cand-bolt-diy-v2-stijnus,BoltDIY V2.0 by Stijnus,duplicate,census:bolt-new,SAT-DOM-UI-019,https://github.com/Stijnus/bolt.diy_V2.0,source-repository,unknown,,2026-08-12,The repository retains Bolt naming artifact actions WebContainer workbench and persistence protocol under a self-hosted variant
cand-open-claude,Open Claude,included,census:open-claude,SAT-DOM-UI-019,https://github.com/Damienchakma/Open-claude,source-repository,unknown,,2026-08-12,A dedicated Build mode lets multiple providers replace a virtual React file set that is visually projected and iterated by prompt
cand-totalum-ai-app-builder-open,Totalum AI App Builder Open,included,census:totalum-ai-app-builder,SAT-DOM-UI-019,https://github.com/totalumlabs/ai-app-builder-open,source-repository,USA,https://github.com/totalumlabs,2026-08-12,The open workspace mediates an external VCAAS project through code preview versions data GitHub and hosting surfaces
cand-ai-coding-landscape,AI Coding Landscape,excluded,,SAT-DOM-UI-019,https://github.com/joylarkin/AI-Coding-Landscape,source-repository,unknown,,2026-08-12,A research landscape catalogues tools but does not itself create or own a visual artifact
cand-nativebot,NativeBot,included,census:nativebot,SAT-DOM-UI-019,https://github.com/easonwang00/NativeBot,source-repository,Canada,https://github.com/easonwang00,2026-08-12,A coding agent mutates a durable Expo and backend project then exposes QR preview and store-delivery commands
cand-buildable-plugin-skills,Buildable,included,census:buildable,SAT-DOM-UI-019,https://github.com/suntay44/buildable-plugin-skills,source-repository,unknown,,2026-08-12,Agent commands turn an app spec into runnable local templates and enforce build plus browser-render review before handoff
cand-awesome-vibe-coding-0xwelt,Awesome Vibe Coding by 0xWelt,excluded,,SAT-DOM-UI-019,https://github.com/0xWelt/Awesome-Vibe-Coding,source-repository,unknown,,2026-08-12,A curated list has no independently executable visual authoring authority
cand-awesome-ai-dev-tools-pierruno,Awesome AI Dev Tools by Pierruno,excluded,,SAT-DOM-UI-019,https://github.com/PierrunoYT/awesome-ai-dev-tools,source-repository,unknown,,2026-08-12,A tooling directory describes other products without operating its own artifact loop
cand-awesome-vibe-coding-tyson,Awesome Vibe Coding by Tyson,excluded,,SAT-DOM-UI-019,https://github.com/tysoncung/awesome-vibe-coding,source-repository,unknown,,2026-08-12,A curated repository is discovery material rather than a Design product authority
cand-ai-powered-coding-tools-derek,AI-Powered Coding Tools guide,excluded,,SAT-DOM-UI-019,https://github.com/dereknguyen269/AI-Powered-Coding-Tools,source-repository,unknown,,2026-08-12,A written guide to coding tools does not provide a runnable visual artifact loop
cand-builderai-raj,BuilderAI by Raj Patel,included,census:builderai-raj,SAT-DOM-UI-019,https://github.com/rajpatel9595/BuilderAI,source-repository,unknown,,2026-08-12,A LangGraph pipeline authors and repairs a persisted multi-file app for sandbox preview version restoration ZIP and deployment
cand-appfromai,AppFromAI,included,census:appfromai,SAT-DOM-UI-019,https://github.com/BiosBrick/AppFromAI,source-repository,unknown,,2026-08-12,An on-device model response becomes a normalized executable module with direct style mutation and local project persistence
cand-ai-treasure-box,AI Treasure Box,excluded,,SAT-DOM-UI-019,https://github.com/superiorlu/AITreasureBox,source-repository,unknown,,2026-08-12,A collection of AI resources does not own the products or artifacts it lists
cand-awesome-free-ai-tools-ruhulkuddus,Awesome Free AI Tools by Ruhul Kuddus,excluded,,SAT-DOM-UI-019,https://github.com/mdruhulkuddus/awesome-free-ai-tools,source-repository,unknown,,2026-08-12,A curated free-tool list has no ordinary-user artifact authority of its own
cand-awesome-ai-resources-sojal,Awesome AI Resources by Sojal,excluded,,SAT-DOM-UI-019,https://github.com/0xSojalSec/Awesome-AI-resources,source-repository,unknown,,2026-08-12,A resource index is evidence for discovery but is not an independently runnable Design product
cand-opsiforce,Opsiforce,included,census:opsiforce,SAT-DOM-UI-019,https://github.com/SimaDevelopment/opsiforce,source-repository,unknown,,2026-08-12,An app-building agent mutates a durable full-stack workspace inside Kubernetes with hot preview diagnostics and a separate production publish path
cand-awesome-ai-startups-nowork,Awesome AI Startups by NoWork,excluded,,SAT-DOM-UI-019,https://github.com/nowork-studio/awesome-ai-startups,source-repository,unknown,,2026-08-12,A startup directory is a secondary discovery source and not a visual artifact product
cand-anthropic-course-uigen,UIGen Claude Code in Action sample,included,census:anthropic-course-uigen,RECURSIVE-040,https://anthropic.skilljar.com/claude-code-in-action,first-party,unknown,,2026-08-12,Anthropic course evidence plus many public source mirrors establish one runnable virtual-file UI generation sample and one product lineage
cand-awesome-ai-products-xiawu,Awesome AI Products by xiawu,excluded,,SAT-DOM-UI-020,https://github.com/xiawu/awesome-ai-products,source-repository,unknown,,2026-08-12,A curated product directory does not own any listed visual artifact loop
cand-ai-builder-nishant,AI Builder by Nishant Chaudhary,included,census:ai-builder-nishant,SAT-DOM-UI-020,https://github.com/Nishant-Chaudhary5338/ai-builder,source-repository,India,https://github.com/Nishant-Chaudhary5338,2026-08-12,A typed dashboard schema is model-authored then directly edited arranged versioned rendered and exported by the user
cand-uicrafter-ariq,UICrafter by Ariq Serazi,excluded,,SAT-DOM-UI-020,https://github.com/ariqserazi/UICrafter,source-repository,unknown,,2026-08-12,The inspected generator assembles deterministic templates and does not involve a model or agent in artifact decisions
cand-forgeui-miraz,ForgeUI by Miraz Ahmed,excluded,,SAT-DOM-UI-020,https://github.com/mirazahmeed/forgeui,source-repository,unknown,,2026-08-12,AI generation and preview are simulated or reserved for an unavailable studio so the repository cannot establish a real model-mediated loop
cand-stitch-clone-khandev,Stitch Clone by Irfan Khan,included,census:stitch-clone-khandev,SAT-DOM-UI-020,https://github.com/khandev1211-cpu/stitch-clone,source-repository,unknown,,2026-08-12,Claude or Groq streams HTML into an editable Monaco and iframe authority with an in-memory multi-screen canvas and undo history
cand-codeui-paurakh,CODEUI,included,census:codeui-paurakh,SAT-DOM-UI-020,https://github.com/Paurakh4/CODEUI,source-repository,Nepal,https://github.com/Paurakh4,2026-08-12,Provider-routed generation and visual correction mutate a durable multi-file project with checkpoints preview source editing and export
cand-awesome-ai-design-tools-timur,Awesome AI Design Tools by Timurtek,excluded,,SAT-DOM-UI-020,https://github.com/Timurtek/awesome-ai-design-tools,source-repository,unknown,,2026-08-12,A curated design-tool list is discovery material and has no artifact authority of its own
cand-se-w2-d2-ai-tools-huggingface,SE W2 D2 AI Tools and Hugging Face Spaces,excluded,,SAT-DOM-UI-020,https://github.com/kombaraj-ai/SE-W2-D2-AI-Tools-HuggingFace-Spaces,source-repository,unknown,,2026-08-12,A course exercise surveys hosted AI tools but does not define a qualifying independent product loop
cand-awesome-rust-ai-libraries,Awesome Rust AI Libraries,excluded,,SAT-DOM-UI-020,https://github.com/ever-works/awesome-rust-ai-libraries,source-repository,unknown,,2026-08-12,A library catalogue does not create or govern an ordinary-user visual artifact
cand-basicllm,BasicLLM roadmap,excluded,,SAT-DOM-UI-020,https://github.com/Laxmansai4096/basicllm,source-repository,unknown,,2026-08-12,The repository is an AI learning roadmap and does not implement the advertised builder workflow
cand-ayushi-ai,Ayushi.AI,included,census:ayushi-ai,SAT-DOM-UI-020,https://github.com/harshxframe/ayushi.ai-Prompt_to_website_builder,source-repository,India,https://github.com/harshxframe,2026-08-12,Gemini returns one HTML document shared by source editing sandbox preview ZIP export and an explicit server publication action
cand-webcraft-ai,WebCraft AI by Aryan Ghugare,duplicate,census:greatstack-ai-website-builder,SAT-DOM-UI-020,https://github.com/aryanghugare/WebCraft-AI,source-repository,unknown,,2026-08-12,Source fingerprints and course assets identify the repository as a GreatStack AI Website Builder implementation
cand-webbuild-arpitt,WebBuild by Arpit Tiwari,included,census:webbuild-arpitt,SAT-DOM-UI-020,https://github.com/arpitt576-coder/WebBuild,source-repository,unknown,,2026-08-12,Gemini authors structured section JSON that remains editable and draggable on a canvas before a simulated publication boundary
cand-genwebai-piyush,GenwebAI by Piyush,duplicate,census:genie-ai-website-builder,SAT-DOM-UI-020,https://github.com/Piyush3014/GenwebAI,source-repository,unknown,,2026-08-12,Near-total source overlap and identical Mongo artifact fields identify a renamed copy of the earlier Genie public lineage
cand-genweb-ai-prince,GenWeb AI by Prince Chauhan,duplicate,census:genie-ai-website-builder,SAT-DOM-UI-020,https://github.com/princechauhan27/genweb-ai,source-repository,unknown,,2026-08-12,Shared controllers models credit flow editor and slug publication identify the repository as a later Genie-lineage implementation
cand-wizardry-ai-website-builder,Wizardry AI Website Builder,duplicate,census:greatstack-ai-website-builder,SAT-DOM-UI-020,https://github.com/akash1723tripathi/Wizardry-Ai----AI-Website-Buillder,source-repository,unknown,,2026-08-12,Distinctive Prisma schemas prompts assets and plan copy place this repository in the GreatStack course lineage
cand-forgix,Forgix,included,census:forgix,SAT-DOM-UI-020,https://github.com/Tanayahue/Forgix,source-repository,India,https://github.com/Tanayahue,2026-08-12,Forgix materially extends a shared source family by making prompts screenshots or existing URLs authoritative rebuild inputs
cand-gensite,GenSite,included,census:gensite,SAT-DOM-UI-020,https://github.com/Prathamesh51-debug/GenSite,source-repository,unknown,,2026-08-12,A multi-page file set flows through streamed generation targeted editing durable versions rollback sandbox preview download and publication
cand-awesome-ai-website-builders-ian,Awesome AI Website Builders by Ian Berdin,excluded,,SAT-DOM-UI-020,https://github.com/ianberdin/awesome-ai-website-builders,source-repository,unknown,,2026-08-12,A comparative directory describes builders without operating an artifact loop
cand-genie-ai-website-builder,Genie AI Website Builder,included,census:genie-ai-website-builder,SAT-DOM-UI-020,https://github.com/Abhi21-7/Genie,source-repository,India,https://github.com/Abhi21-7,2026-08-12,The earliest currently evidenced public lineage stores one Mongo HTML authority through prompt revision direct editing preview and slug publication
cand-ai-design-tools-wasabi,AI Design Tools by Wasabi,excluded,,SAT-DOM-UI-020,https://github.com/wasabi-ai-design/AI-Design-Tools,source-repository,unknown,,2026-08-12,A curated design-tool collection does not own the products or artifacts it lists
cand-fanbox,FanBox,included,census:fanbox,SAT-DOM-UI-020,https://github.com/alchaincyf/fanbox,source-repository,China,https://github.com/alchaincyf,2026-08-12,A desktop workspace joins local files visual previews diffs terminals and resumable coding-agent sessions around source-controlled artifact authority
cand-awesome-vibe-coding-jiji,Awesome Vibe Coding by jiji262,excluded,,SAT-DOM-UI-020,https://github.com/jiji262/awesome-vibe-coding-tools,source-repository,unknown,,2026-08-12,A curated tool list is a discovery source rather than an executable Design product
cand-awesome-angular-patrick,Awesome Angular by PatrickJS,excluded,,SAT-DOM-UI-020,https://github.com/PatrickJS/awesome-angular,source-repository,unknown,,2026-08-12,A framework resource collection has no model-mediated visual artifact loop
cand-awesome-vibe-coding-no-fluff,Awesome Vibe Coding by no-fluff,excluded,,SAT-DOM-UI-020,https://github.com/no-fluff/awesome-vibe-coding,source-repository,unknown,,2026-08-12,A curated landscape does not own an ordinary-user artifact authority
cand-aipm-vibe-coding-project,AIPM Vibe Coding Project,excluded,,SAT-DOM-UI-020,https://github.com/neuefische/aipm-vibe-coding-project,source-repository,unknown,,2026-08-12,A course brief and exercise repository does not establish an independently operated product
cand-awesome-prompt-engineering,Awesome Prompt Engineering,excluded,,SAT-DOM-UI-020,https://github.com/promptslab/Awesome-Prompt-Engineering,source-repository,unknown,,2026-08-12,A prompt collection has no visual artifact runtime or product authority
cand-gpt-prompt-hub,GPT Prompt Hub,excluded,,SAT-DOM-UI-020,https://github.com/LichAmnesia/GPT-Prompt-Hub,source-repository,unknown,,2026-08-12,A prompt index is not an executable visual creation product
cand-ai-collection,AI Collection,excluded,,SAT-DOM-UI-020,https://github.com/ai-collection/ai-collection,source-repository,unknown,,2026-08-12,A catalogue of external AI products owns none of their artifact loops
cand-tibia-imgui-map-editor,Tibia ImGui Map Editor,excluded,,SAT-DOM-UI-020,https://github.com/Open-Tibia-Tools/tibia-imgui-map-editor,source-repository,unknown,,2026-08-12,A conventional map editor contains no model or agent participation in artifact decisions
cand-obsidian-smart-connections,Obsidian Smart Connections,excluded,,SAT-DOM-UI-020,https://github.com/brianpetro/obsidian-smart-connections,source-repository,unknown,,2026-08-12,Semantic note retrieval and connections do not define a visual or interactive Design artifact authoring loop
cand-ai-whatchelin,AI Whatchelin,excluded,,SAT-DOM-UI-020,https://github.com/tykimos/ai-whatchelin,source-repository,unknown,,2026-08-12,A tool-comparison and learning repository does not implement its own visual artifact workflow
cand-magic-frame-jeremiaa,Magic Frame by jeremiaa,excluded,,SAT-DOM-UI-020,https://github.com/jeremiaa/magic-frame,source-repository,unknown,,2026-08-12,A non-AI home information display does not satisfy the model-participation boundary
cand-aidevops,AIDevOps,excluded,,SAT-DOM-UI-020,https://github.com/marcusquinn/aidevops,source-repository,unknown,,2026-08-12,A general agent and DevOps toolkit does not expose its own ordinary-user visual artifact authority
cand-agentic-coding-flywheel,Agentic Coding Flywheel Setup,excluded,,SAT-DOM-UI-020,https://github.com/Dicklesworthstone/agentic_coding_flywheel_setup,source-repository,unknown,,2026-08-12,Agent environment setup and orchestration infrastructure does not itself own a visual creation loop
cand-awesome-shadcn-ui-biro,Awesome shadcn ui by birobirobiro,excluded,,SAT-DOM-UI-020,https://github.com/birobirobiro/awesome-shadcn-ui,source-repository,unknown,,2026-08-12,A component directory does not author or govern a model-created artifact
cand-awesome-shadcn-ui-bytefer,Awesome shadcn ui by bytefer,excluded,,SAT-DOM-UI-020,https://github.com/bytefer/awesome-shadcn-ui,source-repository,unknown,,2026-08-12,A curated component collection has no agent-mediated user loop
cand-awesome-ides-zeel,Awesome IDEs by Zeel Sheladiya,excluded,,SAT-DOM-UI-020,https://github.com/zeelsheladiya/Awesome-IDEs,source-repository,unknown,,2026-08-12,A directory of editors and IDEs does not operate its own Design artifact authority
cand-awesome-software-composers,Awesome Software Composers,excluded,,SAT-DOM-UI-020,https://github.com/specstoryai/awesome-software-composers,source-repository,unknown,,2026-08-12,A curated list of coding products is discovery material rather than a product loop
cand-awesome-shadcnui-2fly,Awesome shadcnui by 2-fly-4-ai,excluded,,SAT-DOM-UI-020,https://github.com/2-fly-4-ai/awesome-shadcnui,source-repository,unknown,,2026-08-12,A resource collection does not own any component artifact it references
cand-awesome-nextjs-bytefer,Awesome Next.js by bytefer,excluded,,SAT-DOM-UI-020,https://github.com/bytefer/awesome-nextjs,source-repository,unknown,,2026-08-12,A framework catalogue has no model-mediated visual authoring authority
cand-oboto,Oboto,included,census:oboto,SAT-DOM-UI-020,https://github.com/sschepis/oboto,source-repository,unknown,,2026-08-12,An agent creates edits revisions and renders persistent JSX Surface components inside a constrained interactive runtime
cand-awesome-shadcn-ui-site,Awesome shadcn ui site,excluded,,SAT-DOM-UI-020,https://github.com/birobirobiro/awesome-shadcn-ui-site,source-repository,unknown,,2026-08-12,A directory front end presents external components but does not author an AI artifact
