wave_id,candidate_id,selection_stratum,selection_reason,outcome,reviewed_on,decisive_evidence
VERIFY-106,cand-ai-ui-generator-deepanshu,validated-whitelist-agent-loop,Tests agent roles artifact constraints editing projection and recoverable state,included,2026-08-12,Groq planning and generation pass a component whitelist and repair stage before editable source enters sandbox preview and VersionStore
VERIFY-106,cand-ai-ui-generator-mondo,browser-model-local-history-loop,Tests whether a three-file browser app establishes real model authority and durable local history,included,2026-08-12,OpenAI response source enters the editor and Babel iframe while localStorage retains ten generation records
VERIFY-106,cand-uigen-ayman,course-source-lineage,Tests whether the repository defines an independent product rather than a course derivative,duplicate,2026-08-12,Course-specific paths tools migrations and public mirrors establish the Anthropic UIGen sample as the common authority
VERIFY-106,cand-pixelforge-jason,fixed-demo-generation-boundary,Tests whether a claimed AI generator actually invokes a model,excluded,2026-08-12,The active route calls deterministic generateDemo and no provider output controls the artifact
VERIFY-106,cand-ai-ui-generator-dhruv,gemini-agent-version-loop,Tests staged reasoning source validation manual editing versions and projection,included,2026-08-12,Gemini planner generator and explainer produce whitelist-constrained source stored in browser versions and rendered through a blob iframe
VERIFY-106,cand-react-ui-generator-anish,course-source-lineage,Tests whether provider changes establish a new product outside the source course,duplicate,2026-08-12,The virtual file tools and migration graph are the repeatedly mirrored Claude Code in Action UIGen scaffold
VERIFY-106,cand-ai-ui-generator-mohit,mongo-fallback-version-loop,Tests generated source validation version durability fallback and preview,included,2026-08-12,Groq agents create React source and Mongo versions while explicit fallback keeps browser history usable when persistence fails
VERIFY-106,cand-ai-ui-generator-yash,session-versioned-agent-loop,Tests Gemini roles schema control session history rollback and preview,included,2026-08-12,Generated source is held in an in-memory session version sequence that the UI can roll back and execute
VERIFY-106,cand-artifex-ui-generator,fallback-aware-browser-authority,Tests real model path mock labeling editable history preview and delivery,included,2026-08-12,Gemini output and an explicit fallback remain distinguishable before browser versions Babel rendering and download
VERIFY-106,cand-ryzen-ai-anushka,credential-gated-agent-authority,Tests whether demo fallback obscures or preserves a real provider path,included,2026-08-12,Groq or OpenAI owns generated source when configured and deterministic output appears only in the documented no-key mode
VERIFY-106,cand-vibeui-faraz,research-polish-sandpack-loop,Tests multi-stage model participation project state live runtime and export,included,2026-08-12,Gemini generates component files and Stitch may polish them before sessionStorage recovery Sandpack execution and ZIP export
VERIFY-106,cand-ai-ui-generator-shivam,unused-provider-template-boundary,Tests whether configured model code participates in ordinary generation,excluded,2026-08-12,Keyword planning and templates produce every artifact while the provider integration remains disconnected
VERIFY-106,cand-ryze-ui-agent-mazhar,three-stage-liveprovider-loop,Tests planning generation explanation version editing and projection,included,2026-08-12,Three Gemini requests produce constrained component source kept as editable in-memory versions and rendered by LiveProvider
VERIFY-106,cand-polymath-ai-builder,course-source-lineage,Tests whether repository renaming establishes an independent product authority,duplicate,2026-08-12,Near-total source overlap and course-specific paths identify a renamed Claude Code in Action derivative
VERIFY-106,cand-corespark-hub,simulated-generation-boundary,Tests whether interactive visual chrome hides deterministic artifact creation,excluded,2026-08-12,The source explicitly names simulateUIGeneration and returns only predefined templates
VERIFY-106,cand-aiuig-leparisien,todo-provider-boundary,Tests present source behavior rather than planned AI integration,excluded,2026-08-12,The generation service says to replace its fixed snippet with AI later and makes no model call now
VERIFY-106,cand-ryzeai-lakshmi,server-versioned-agent-correction,Tests agent generation model modification rollback and runtime proof,included,2026-08-12,Groq creates and modifies validated source whose complete versions support rollback before preview
VERIFY-106,cand-ryze-ui-generator-rohit,ai-plan-deterministic-materialization,Tests whether model participation in design decisions remains decisive despite deterministic code emission,included,2026-08-12,OpenRouter creates the structured plan that governs compiled component choices and later browser versions
VERIFY-106,cand-prompt2site-jay,expiring-multistore-site-artifact,Tests model authorship persistence expiry preview and portable delivery,included,2026-08-12,OpenRouter returns three source layers stored as project state and delivered through iframe and ZIP with a seven-day TTL
VERIFY-106,cand-deepsite-schuerstedt,deepsite-product-lineage,Tests fork branding against the existing canonical DeepSite identity,duplicate,2026-08-12,Repository structure and retained product flow belong to the already counted DeepSite lineage
VERIFY-106,cand-ai-generator-abhi,local-model-multifile-delivery,Tests local model output project variants history visual proof and export,included,2026-08-12,Ollama generates multi-file artifacts retained in Mongo and projected in code and live views before ZIP packaging
VERIFY-106,cand-ai-website-builder-aakriti,webcraft-source-lineage,Tests prompt and controller identity against the earlier WebCraft authority,duplicate,2026-08-12,The master prompt and ordered generation correction credit and publication methods reproduce Siddharth WebCraft
VERIFY-106,cand-starlist-byst4nder,personal-list-boundary,Tests whether a repository index operates a user creation loop,excluded,2026-08-12,Only project links and descriptions are tracked with no artifact runtime
VERIFY-106,cand-webora-josiah,versioned-html-publication-loop,Tests split frontend and backend source generation revision rollback projection and publication,included,2026-08-12,OpenRouter replaces current HTML while Prisma records complete versions that the frontend previews restores and publishes
VERIFY-106,cand-ai-website-builder-lab1207,streamed-virtual-files-loop,Tests streamed authorship manual file editing import preview and export,included,2026-08-12,Google GenAI streams a separated file graph whose browser workspace controls current source and runtime output
VERIFY-106,cand-nexabuild-aqib,session-versioned-deployment-loop,Tests generation chat correction manual editing history preview export and real deployment,included,2026-08-12,Gemini owns three editable source files while Streamlit session history ZIP and GitHub Pages delivery preserve the user loop
VERIFY-106,cand-ai-website-builder-rizwan,greatstack-course-lineage,Tests source identity against the later located official GreatStack project,duplicate,2026-08-12,Distinctive Prisma schemas prompts assets plan copy and routes identify a GreatStack course implementation
VERIFY-106,cand-flashsite,deepsite-extension-lineage,Tests whether added provider and delivery features constitute a separately defined product lineage,duplicate,2026-08-12,The maintainer explicitly calls the repository a DeepSite extension and retains its core product authority
VERIFY-106,cand-ai-website-builder-bonifacio,filelocked-session-history,Tests complete-document replacement persistence restoration preview and sharing,included,2026-08-12,OpenAI output and prompts append to file-locked pickle sessions that restore whole HTML documents and serve published views
VERIFY-106,cand-forge-ai-app-builder-ronak,source-lineage-deduplication,Tests independent identity against earlier tracked source and repository timing,duplicate,2026-08-12,Fifty-one identical path and blob pairs plus later repository creation identify the Piyush AI App Builder lineage
VERIFY-106,cand-ai-website-builder-zaran,prisma-website-version-loop,Tests source generation conversational correction durable versions runtime and download,included,2026-08-12,OpenRouter creates three source layers and Prisma websiteVersion records expose recoverable history beside the iframe
VERIFY-106,cand-ai-website-builder-mohammad,frame-authority-direct-dom-editing,Tests streaming source persistence iframe authority direct selection and save semantics,included,2026-08-12,Gemini HTML persists as a frame and element edits rewrite and save the current outerHTML without a historical snapshot claim
VERIFY-106,cand-ai-website-builder-pg1590,greatstack-course-lineage,Tests schema prompt and controller identity against the official course family,duplicate,2026-08-12,Project Conversation and Version schemas plus rollback and publication paths reproduce the GreatStack project
VERIFY-106,cand-vulx-ai-builder,ordinary-user-surface-boundary,Tests whether backend agent capabilities alone establish a visual product loop,excluded,2026-08-12,The reachable frontend only creates and lists users so no person can author inspect or deliver the sandbox artifacts
VERIFY-106,cand-ai-website-builder-firefetch,snapshot-artifact-deployment-loop,Tests provider tools file authority snapshots restoration dual previews and delivery,included,2026-08-12,Claude or MiniMax mutates SQLite artifacts that explicit JSON snapshots restore before GitHub or Coolify delivery
VERIFY-106,cand-ai-website-builder-abhinav,greatstack-course-lineage,Tests repository identity against the official course schema and controller structure,duplicate,2026-08-12,The Prisma project conversation version rollback and publication code belongs to the GreatStack course family
VERIFY-106,cand-ai-website-builder-vijay,planned-multifile-operation-revisions,Tests staged model authority file persistence manual edits preview and revision semantics,included,2026-08-12,OpenRouter plans and emits per-file source stored in Mongo while revisions apply structured operations and increment current version
VERIFY-106,cand-ai-website-builder-krishna,sqlite-single-document-loop,Tests actual generation storage and preview separately from roadmap claims,included,2026-08-12,OpenRouter HTML is persisted and projected but history and export are explicitly future enhancements
VERIFY-106,cand-agentic-ai-builder-akhil,provider-json-project-version-loop,Tests real provider authority optional fallback persistence preview and restoration,included,2026-08-12,OpenRouter JSON files become editor and Babel preview state then Mongo versions preserve complete restorable project snapshots
VERIFY-106,cand-ai-website-builder-ved,greatstack-course-lineage,Tests repository timing and source identity against the official course,duplicate,2026-08-12,The repository reproduces the GreatStack Prisma and OpenRouter project implementation
VERIFY-106,cand-webforge-ai-hrsh,greatstack-course-lineage,Tests renamed branding against shared course version and publication authority,duplicate,2026-08-12,WebForge wraps the GreatStack source lineage and does not establish a second independently defined product
VERIFY-106,cand-ai-website-builder-safwan,component-version-postgres-loop,Tests model planning component authority editing complete snapshots restore preview and export,included,2026-08-12,Groq or Gemini output becomes persisted components and complete Version snapshots selected by the project workspace
VERIFY-106,cand-ai-website-builder-sgk,multitarget-agentic-production-workspace,Tests provider routing generated file authority agent edits history runtime export and deploy,included,2026-08-12,Webstew routes generation across models and target frameworks while its workspace persists source and exposes preview revision and deployment operations
VERIFY-106,cand-zen-ai-builder,greatstack-course-lineage,Tests product renaming against the official course identity,duplicate,2026-08-12,Zen preserves the GreatStack schemas controller flow and source authority
VERIFY-106,cand-ai-website-builder-win,webcraft-source-lineage,Tests principal prompt and controller sequence against the earlier WebCraft repository,duplicate,2026-08-12,The master prompt generation correction credit and publication methods reproduce Siddharth WebCraft
VERIFY-107,cand-tuvix-js,repository-boundary-screen,Tests whether the repository itself owns an ordinary-user design loop,excluded,2026-08-12,A microfrontend framework and agent skill bundle does not expose an ordinary-user visual artifact loop
VERIFY-107,cand-awesome-tribixbite,repository-boundary-screen,Tests whether the repository itself owns an ordinary-user design loop,excluded,2026-08-12,A curated link collection owns no design artifact authoring or correction runtime
VERIFY-107,cand-ai-component-generator-shakti,artifact-authority-runtime-loop,Tests provider participation durable artifact authority projection correction and delivery boundaries,included,2026-08-12,OpenAI produces constrained React source that Mongo sessions retain beside executable preview and ZIP download
VERIFY-107,cand-react-component-generator-mohit,artifact-authority-runtime-loop,Tests provider participation durable artifact authority projection correction and delivery boundaries,included,2026-08-12,Gemini generates component source persisted with Mongo sessions and exposed through history preview and delivery surfaces
VERIFY-107,cand-comp-gen-aditya,artifact-authority-runtime-loop,Tests provider participation durable artifact authority projection correction and delivery boundaries,included,2026-08-12,OpenRouter generation enters persisted sessions with code editing property controls iframe projection and ZIP export
VERIFY-107,cand-devoraui,artifact-authority-runtime-loop,Tests provider participation durable artifact authority projection correction and delivery boundaries,included,2026-08-12,OpenRouter BYOK generation becomes a saved Mongo component that can be edited previewed and published into an npm library
VERIFY-107,cand-awesome-stars-zaid,repository-boundary-screen,Tests whether the repository itself owns an ordinary-user design loop,excluded,2026-08-12,The repository is a personal stars index rather than a visual creation product
VERIFY-107,cand-craftui-dhirav,repository-boundary-screen,Tests whether the repository itself owns an ordinary-user design loop,excluded,2026-08-12,Tracked source defines a static developer component system without AI participation in an ordinary-user authoring loop
VERIFY-107,cand-goqa-feeds,repository-boundary-screen,Tests whether the repository itself owns an ordinary-user design loop,excluded,2026-08-12,Repository feeds and links do not own a visual or interactive artifact
VERIFY-107,cand-ai-website-builder-subrata,artifact-authority-runtime-loop,Tests provider participation durable artifact authority projection correction and delivery boundaries,included,2026-08-12,OpenAI generates a multi-page file set that the FastAPI service previews and packages as a portable ZIP
VERIFY-107,cand-dev-resources-marcel,repository-boundary-screen,Tests whether the repository itself owns an ordinary-user design loop,excluded,2026-08-12,A resource catalogue has no runnable design-specific artifact authority
VERIFY-107,cand-claude-directory-pulkit,repository-boundary-screen,Tests whether the repository itself owns an ordinary-user design loop,excluded,2026-08-12,Static examples and prompts intended for use by external agents do not constitute an ordinary-user creation workspace
VERIFY-107,cand-agentsite,artifact-authority-runtime-loop,Tests provider participation durable artifact authority projection correction and delivery boundaries,included,2026-08-12,A multi-agent pipeline writes project files under review gates with live preview SQLite memory and ZIP delivery
VERIFY-107,cand-awesome-ai-driven-dev,repository-boundary-screen,Tests whether the repository itself owns an ordinary-user design loop,excluded,2026-08-12,The repository indexes external development resources and owns no visual artifact loop
VERIFY-107,cand-voxelsite,artifact-authority-runtime-loop,Tests provider participation durable artifact authority projection correction and delivery boundaries,included,2026-08-12,A self-hosted Studio lets models and people mutate a structured multi-page site with preview revisions snapshots and publication
VERIFY-107,cand-awesome-openclaw-skills-sundial,repository-boundary-screen,Tests whether the repository itself owns an ordinary-user design loop,excluded,2026-08-12,A skill catalogue coordinates external tools but does not own the resulting design artifact
VERIFY-107,cand-ai-website-builder-dennis,artifact-authority-runtime-loop,Tests provider participation durable artifact authority projection correction and delivery boundaries,included,2026-08-12,OpenRouter returns a complete HTML document written to disk with prompt history a separate preview server and download
VERIFY-107,cand-buildify-pragya,artifact-authority-runtime-loop,Tests provider participation durable artifact authority projection correction and delivery boundaries,included,2026-08-12,Gemini separately authors HTML CSS and JavaScript files that are written to a generated workspace for preview and ZIP delivery
VERIFY-107,cand-ai-website-builder-vardhan,artifact-authority-runtime-loop,Tests provider participation durable artifact authority projection correction and delivery boundaries,included,2026-08-12,Groq streams complete HTML under full conversational context into an editable iframe workspace with copy and download
VERIFY-107,cand-ai-website-builder-lucas,artifact-authority-runtime-loop,Tests provider participation durable artifact authority projection correction and delivery boundaries,included,2026-08-12,Local Ollama models select embedded foundation components before deterministic assembly produces editable previewable and downloadable project files
VERIFY-107,cand-ai-website-builder-markec,artifact-authority-runtime-loop,Tests provider participation durable artifact authority projection correction and delivery boundaries,included,2026-08-12,Browser-side Gemini streams one editable HTML artifact with iframe projection ten-step in-memory history and download
VERIFY-107,cand-ai-website-builder-chitransh,artifact-authority-runtime-loop,Tests provider participation durable artifact authority projection correction and delivery boundaries,included,2026-08-12,Gemini creates structured HTML CSS and JavaScript then targeted refine and chat routes correct the current browser artifact
VERIFY-107,cand-ai-app-builder-piyush,artifact-authority-runtime-loop,Tests provider participation durable artifact authority projection correction and delivery boundaries,included,2026-08-12,The earliest observable repository in a large tutorial lineage persists generated React file graphs and messages for Sandpack editing and ZIP export
VERIFY-107,cand-ai-app-builder-pragati,source-lineage-deduplication,Tests independent identity against earlier tracked source and repository timing,duplicate,2026-08-12,Tracked-file identity and later publication place this repository in the Piyush AI App Builder source lineage
VERIFY-107,cand-forge-subham,source-lineage-deduplication,Tests independent identity against earlier tracked source and repository timing,duplicate,2026-08-12,The repository preserves the same file graph generation Prisma workspace and Sandpack implementation as the earlier Piyush lineage
VERIFY-107,cand-ai-app-builder-shrish,source-lineage-deduplication,Tests independent identity against earlier tracked source and repository timing,duplicate,2026-08-12,High path and blob overlap identifies a later derivative of the Piyush tutorial implementation
VERIFY-107,cand-ai-app-builder-aman,source-lineage-deduplication,Tests independent identity against earlier tracked source and repository timing,duplicate,2026-08-12,Nearly complete tracked-source identity identifies the Piyush AI App Builder lineage
VERIFY-107,cand-ai-app-builder-giorgi,source-lineage-deduplication,Tests independent identity against earlier tracked source and repository timing,duplicate,2026-08-12,The later repository reproduces the Piyush generation persistence and Sandpack workspace source
VERIFY-107,cand-ai-app-builder-magical,source-lineage-deduplication,Tests independent identity against earlier tracked source and repository timing,duplicate,2026-08-12,Nearly complete source overlap and later timing make this a Piyush lineage derivative
VERIFY-107,cand-ai-app-builder-ed,source-lineage-deduplication,Tests independent identity against earlier tracked source and repository timing,duplicate,2026-08-12,All substantive tracked source is shared with the earlier Piyush AI App Builder implementation
VERIFY-107,cand-ai-app-builder-210,source-lineage-deduplication,Tests independent identity against earlier tracked source and repository timing,duplicate,2026-08-12,The repository retains the same tutorial file authority and differs only at the derivative edge
VERIFY-107,cand-forge-ai-app-builder-aryan,source-lineage-deduplication,Tests independent identity against earlier tracked source and repository timing,duplicate,2026-08-12,Source overlap and later creation establish the Piyush tutorial lineage despite Forge branding
VERIFY-107,cand-forge-dhruv,artifact-authority-runtime-loop,Tests provider participation durable artifact authority projection correction and delivery boundaries,included,2026-08-12,An independently structured project API validates plans and files then supports modify repair complete versions restore preview and export
VERIFY-107,cand-nexa-app-builder-asif,source-lineage-deduplication,Tests independent identity against earlier tracked source and repository timing,duplicate,2026-08-12,Shared core paths and blobs show a renamed derivative of the Piyush tutorial source authority
VERIFY-107,cand-forgey-ishu,source-lineage-deduplication,Tests independent identity against earlier tracked source and repository timing,duplicate,2026-08-12,The core generator workspace and persistence paths remain those of the Piyush lineage despite additional divergence
VERIFY-107,cand-ai-app-builder-saas-tauhid,artifact-authority-runtime-loop,Tests provider participation durable artifact authority projection correction and delivery boundaries,included,2026-08-12,A distinct multi-provider service persists parent-linked versions and exposes diff restore Sandpack preview and ZIP export
VERIFY-107,cand-buildify-arush,source-lineage-deduplication,Tests independent identity against earlier tracked source and repository timing,duplicate,2026-08-12,Later timing and shared generator workspace source identify the Piyush tutorial lineage
VERIFY-107,cand-hephaestus-app-builder,source-lineage-deduplication,Tests independent identity against earlier tracked source and repository timing,duplicate,2026-08-12,Product renaming does not separate the copied Piyush file graph generation and workspace implementation
VERIFY-107,cand-ai-app-builder-abhinav,source-lineage-deduplication,Tests independent identity against earlier tracked source and repository timing,duplicate,2026-08-12,Substantial exact-source overlap and later publication establish the Piyush tutorial lineage
VERIFY-107,cand-forgeai-sahil,source-lineage-deduplication,Tests independent identity against earlier tracked source and repository timing,duplicate,2026-08-12,The same core project schema generation routes and Sandpack workspace remain authoritative under new branding
VERIFY-107,cand-raj-ai-app-builder,artifact-authority-runtime-loop,Tests provider participation durable artifact authority projection correction and delivery boundaries,included,2026-08-12,Cerebras streams React component source into a browser workspace whose Sandpack runtime supplies visual proof
VERIFY-107,cand-flux-app-builder-kartik,source-lineage-deduplication,Tests independent identity against earlier tracked source and repository timing,duplicate,2026-08-12,The later repository retains the central Piyush generator project and Sandpack source lineage
VERIFY-107,cand-luma-ai-studio,artifact-authority-runtime-loop,Tests provider participation durable artifact authority projection correction and delivery boundaries,included,2026-08-12,A Gemini LangGraph agent uses file tools over SQL-backed projects with Sandpack preview ZIP export and GitHub publication
VERIFY-107,cand-vibesdk-mvp,artifact-authority-runtime-loop,Tests provider participation durable artifact authority projection correction and delivery boundaries,included,2026-08-12,OpenAI produces a blueprint and multi-file project while explicit fallback provenance remains distinct before local recovery and Sandpack preview
VERIFY-107,cand-buildrx,artifact-authority-runtime-loop,Tests provider participation durable artifact authority projection correction and delivery boundaries,included,2026-08-12,A multi-agent workflow authors a Supabase-backed project file graph for editor preview GitHub ZIP and deployment paths
VERIFY-108,cand-aakshin-ai-ui-generator,missing-artifact-authority,Tests whether product claims are backed by runnable application source,excluded,2026-08-12,The repository contains metadata and narrative but no application implementation to inspect
VERIFY-108,cand-ai-ui-generator-harshi,single-document-authority,Tests generation correction projection and delivery against one HTML artifact,included,2026-08-12,OpenAI output and manual edits converge on one HTML state used by iframe preview and download
VERIFY-108,cand-synapese-25,typed-layout-authority,Tests whether AI output becomes a structured editable layout with downstream delivery,included,2026-08-12,Model services populate a typed section graph consumed by the renderer and React or Shopify exporters
VERIFY-108,cand-ryze-ai-subhankar,assignment-identity-boundary,Tests whether the repository defines a product independently of the shared Ryze brief,excluded,2026-08-12,The README explicitly names the Ryze assignment and repeats its Planner Generator Explainer constraints
VERIFY-108,cand-forma-fluens,single-document-authority,Tests model participation local correction history projection and export,included,2026-08-12,Gemini writes standalone HTML that remains directly editable and is saved in local history before export
VERIFY-108,cand-pixel-mcp-workflow,missing-runtime-boundary,Tests whether workflow documents expose an executable ordinary-user artifact loop,excluded,2026-08-12,Only documentation and downloaded materials are present without a runnable visual authority
VERIFY-108,cand-uigen-rebar,course-source-lineage,Tests whether renamed source establishes a separate independently authored product,duplicate,2026-08-12,File tools Prisma migrations and the virtual project graph match the Claude Code in Action UIGen sample
VERIFY-108,cand-uigen-lucas,course-source-lineage,Tests whether MCP additions separate product identity from the course source,duplicate,2026-08-12,The central UIGen artifact schema tools and migration lineage remain unchanged
VERIFY-108,cand-genui-dimple,editable-code-projection,Tests provider call mutable code state history and visual delivery,included,2026-08-12,Gemini output enters Monaco and browser history then the same code feeds preview copy and download
VERIFY-108,cand-genui-aman,editable-code-projection,Tests whether generation and manual correction share one visual artifact authority,included,2026-08-12,The Home state is one mutable HTML string shared by Gemini Monaco iframe copy and file download
VERIFY-108,cand-takumi,managed-component-project,Tests structured generation runtime isolation user persistence and export,included,2026-08-12,Gemini emits a React bundle mounted in Sandpack and linked to the authenticated Prisma generation record
VERIFY-108,cand-acciojob-ai-component-sumant,assignment-identity-boundary,Tests whether an evaluated submission represents an independently defined product,excluded,2026-08-12,Repository naming and the repeated evaluation checklist establish the AccioJob assignment boundary
VERIFY-108,cand-componentai-arjun,assignment-identity-boundary,Tests whether branding separates the implementation from a shared product brief,excluded,2026-08-12,The stateful micro-frontend specification and scoring checklist repeat the same assignment definition
VERIFY-108,cand-componentai-ansh,assignment-source-lineage,Tests both independent authorship and independent product definition,excluded,2026-08-12,Near-total source overlap with Arjun plus the shared checklist establish an assignment submission
VERIFY-108,cand-component-generator-vikas,assignment-identity-boundary,Tests whether a different implementation stack creates a new product identity,excluded,2026-08-12,The same stateful component playground brief and assessment surfaces remain authoritative
VERIFY-108,cand-multiai-ts-gorris,course-source-lineage,Tests whether multi-provider extensions separate product identity from the course sample,duplicate,2026-08-12,Provider routing changes leave the UIGen project model tools migrations and preview authority intact
VERIFY-108,cand-designforge-ai,component-system-governance,Tests variant generation property correction local promotion and delivery,included,2026-08-12,AI returns a component variant while the playground and local kit control preview selection collections and ZIP export
VERIFY-108,cand-cryptocurrency-cv-nirholas,non-design-product-boundary,Tests whether a general application contains its own AI-mediated Design loop,excluded,2026-08-12,The cryptocurrency application does not expose visual creation correction or translation by an AI agent
VERIFY-108,cand-uichemy,design-to-native-builder-authority,Tests AI participation structured translation destination authority and publication boundaries,included,2026-08-12,AI Mode and the cloud conversion path materialize Figma structure as editable Elementor Gutenberg or Bricks objects
VERIFY-108,cand-llms-txt-hub,directory-boundary,Tests whether an index owns rather than lists an artifact workflow,excluded,2026-08-12,The repository catalogues llms.txt resources and has no visual artifact authority
VERIFY-108,cand-naano-wp-ai-builder,section-job-publication-boundary,Tests provider routing partial mutation draft durability and explicit publish authority,included,2026-08-12,Queued section generations update the WordPress draft while publication remains a separate user action
VERIFY-108,cand-spaceforge,local-model-versioned-site,Tests on-device generation file authority version recovery preview and publication,included,2026-08-12,WebGPU inference writes site files whose durable project versions can be activated and published
VERIFY-108,cand-xsharko-ai,persisted-website-source,Tests conversational generation durable source visual correction and delivery,included,2026-08-12,OpenRouter updates a stored website document that the editor and preview consume before deployment
VERIFY-108,cand-naklikam,agent-mutated-project-filesystem,Tests tool-driven file mutation browser runtime persistence and delivery,included,2026-08-12,Claude creates or updates project files which feed the browser runtime and GitHub or Vercel handoff
VERIFY-108,cand-paru-ai,greatstack-course-lineage,Tests whether renamed features establish a team identity outside the course,duplicate,2026-08-12,Source fingerprints preserve the GreatStack schemas assets prompts and complete version protocol
VERIFY-108,cand-buildora-ai-studio,persisted-html-project,Tests model call durable artifact editor projection sharing and publication,included,2026-08-12,Gemini output is stored as project HTML and reused by the editor iframe preview and public community view
VERIFY-108,cand-absbuilder,single-document-authority,Tests server-side generation mutable preview and export of a website artifact,included,2026-08-12,The API returns one website document which the dashboard retains for code viewing preview and download
VERIFY-108,cand-ybuilt,empty-source-boundary,Tests whether the inspected repository contains any product implementation,excluded,2026-08-12,The pinned commit has no tracked application files
VERIFY-108,cand-velora-ai,genie-public-source-lineage,Tests whether the later repository materially changes the shared Mongo website authority,duplicate,2026-08-12,Normalized source overlap and identical latestCode conversation credit and slug protocol retain the Genie lineage
VERIFY-108,cand-ai-site-builder-aaditya,greatstack-course-lineage,Tests whether provider and naming changes leave the course product boundary,duplicate,2026-08-12,The repository retains GreatStack schemas assets controllers plan copy rollback and publication paths
VERIFY-108,cand-quriosity-articles,content-collection-boundary,Tests whether research writing includes an executable visual artifact authority,excluded,2026-08-12,The repository is an article collection without an ordinary-user creation runtime
VERIFY-108,cand-blaze-builder-review,secondary-page-boundary,Tests whether a review repository is the builder product it describes,excluded,2026-08-12,The affiliate review page neither owns nor implements the claimed builder
VERIFY-108,cand-awesome-stars-yumyo,directory-boundary,Tests whether a personal index owns any listed product workflow,excluded,2026-08-12,The star catalogue is secondary discovery material without its own artifact loop
VERIFY-108,cand-free-crypto-news,non-design-product-boundary,Tests whether a feed application participates in visual Design work,excluded,2026-08-12,The cryptocurrency feed has no AI-mediated creation correction translation or delivery artifact
VERIFY-108,cand-cryptocurrency-cv-yourkarma,non-design-source-lineage,Tests whether a copied generic application establishes a Design product,excluded,2026-08-12,Near-total source overlap with a cryptocurrency application leaves no qualifying Design loop
VERIFY-108,cand-induwara-free-tools,directory-boundary,Tests whether a general tools portal owns an AI visual workflow,excluded,2026-08-12,The directory aggregates utilities and does not establish a design-specific artifact authority
VERIFY-108,cand-vibra-code,mobile-project-agent-runtime,Tests agent file mutation durable session sync native preview and delivery,included,2026-08-12,Claude Code writes an Expo project in E2B while Convex and tunnel URLs relay files and live output to the phone
VERIFY-108,cand-sandboxd,isolated-project-agent-runtime,Tests workspace authority snapshots code inspection preview and production transition,included,2026-08-12,The agent owns files inside a sandbox with stored snapshots preview URLs console editing and deployment controls
VERIFY-108,cand-bolt-diy-v2-stijnus,source-lineage-deduplication,Tests whether a self-hosted variant establishes a product outside Bolt identity,duplicate,2026-08-12,Bolt naming artifact actions WebContainer workbench and persistence protocol remain the defining lineage
VERIFY-108,cand-open-claude,general-agent-build-surface,Tests whether a general chat product has a first-class visual artifact loop,included,2026-08-12,Build mode replaces a virtual React file set and regenerates its iframe projection across iterative prompts
VERIFY-108,cand-totalum-ai-app-builder-open,external-managed-project,Tests open surface authority against the unavailable VCAAS backend boundary,included,2026-08-12,The workspace exposes project code preview versions data GitHub and hosting while the external service owns mutation
VERIFY-108,cand-ai-coding-landscape,research-catalog-boundary,Tests whether a landscape itself creates a visual artifact,excluded,2026-08-12,The repository describes other coding tools and has no creation authority of its own
VERIFY-108,cand-nativebot,mobile-filesystem-agent,Tests prompt-to-project mutation device preview persistence and store delivery,included,2026-08-12,The agent modifies a durable Expo and backend tree then exposes QR preview and shipment commands
VERIFY-108,cand-buildable-plugin-skills,agent-governed-template-generation,Tests spec authority executable generation visual review and handoff,included,2026-08-12,Commands materialize a saved app spec into runnable templates and require build plus optional browser-render review
VERIFY-108,cand-awesome-vibe-coding-0xwelt,directory-boundary,Tests whether a curated collection operates a qualifying artifact loop,excluded,2026-08-12,The list points to other tools and does not own a visual authoring artifact
VERIFY-108,cand-awesome-ai-dev-tools-pierruno,directory-boundary,Tests whether a tool directory is itself an executable Design product,excluded,2026-08-12,The repository only catalogues external developer tools
VERIFY-108,cand-awesome-vibe-coding-tyson,directory-boundary,Tests whether curated discovery material owns an artifact authority,excluded,2026-08-12,The list contains references rather than an ordinary-user visual workflow
VERIFY-108,cand-ai-powered-coding-tools-derek,guide-boundary,Tests whether written guidance includes a runnable artifact loop,excluded,2026-08-12,The repository documents coding products without implementing one
VERIFY-108,cand-builderai-raj,multi-agent-project-graph,Tests planned file generation repair persistence runtime versions and delivery,included,2026-08-12,A LangGraph pipeline authors and repairs a multi-file app that persists for sandbox preview restoration export and deploy
VERIFY-108,cand-appfromai,on-device-generated-module,Tests model response normalization executable authority direct style correction and persistence,included,2026-08-12,A normalized generated module is stored locally and directly restyled while the mobile runtime executes the same artifact
VERIFY-108,cand-ai-treasure-box,directory-boundary,Tests whether a resource collection owns any listed workflow,excluded,2026-08-12,The repository aggregates AI resources without an artifact authority
VERIFY-108,cand-awesome-free-ai-tools-ruhulkuddus,directory-boundary,Tests whether a curated free-tool list is an independently runnable product,excluded,2026-08-12,The list has no model-mediated visual creation or correction loop
VERIFY-108,cand-awesome-ai-resources-sojal,directory-boundary,Tests whether a resource index owns a Design artifact,excluded,2026-08-12,The repository is useful for discovery but does not implement a product authority
VERIFY-108,cand-opsiforce,kubernetes-project-agent-runtime,Tests full-stack workspace authority visual validation persistence and publication,included,2026-08-12,The agent mutates a persistent sandbox project with hot preview diagnostics and a separately built production release
