batch_id,executed_on,channel,language_scope,region_scope,query_count,result_cards_reviewed,new_candidate_refs,repeat_candidate_refs,queries,limitations
SAT-GH-033,2026-08-12,github-repository-search,en,global-github-saturation,4,257,cand-flowforge-ai-0xdaniiel|cand-boncflow-854875058|cand-nextflow-aadithyanas|cand-google-adk-nocode-abhishekkumar35|cand-autogpt-ollama-qwen-adithi-md|cand-iloveagents-aditthyass|cand-daily-app-20260311-agent-workflow-canvas-adiya-chandmani|cand-daily-app-20260415-agent-workflow-canvas-adiya-chandmani|cand-ai-workflow-builder-aiaugments-collab|cand-aispiritlab-agentic-aispiritlabs|cand-nextflow-ai-workflow-builder-ak-jaat-007|cand-ai-workflow-builder-alidina|cand-aim-iam-amasasia|cand-aim3-alt-demo-vue-app-amasasia|cand-local-visual-agent-workflow-amiteshkch|cand-visual-agent-builder-double-hyphen-amrsaeedbadway|cand-visual-agent-builder-amrsaeedbadway|cand-ai-workflow-builder-anshiiijain|cand-customer-support-ai-agent-antqua|cand-flowgen-anubhav505|cand-crimetryx-ai-ar-droid|cand-adk-visual-agent-builder-financial-agent-arjunprabhulal|cand-mercury-trailer-asimov-cell|cand-agent-mesh-sre-aswinayyolath|cand-cobol-to-python-avimallick|cand-openagents-project-ayush-that|cand-vectorshift-ayushgupta2408|cand-voiceai-mvp-beejaylomo|cand-orchestral-ai-binaryshrey|cand-visual-agent-builder-brahim-abdelbeki|cand-agent-builder-brainfuel|cand-ai-workflow-builder-burhan086|cand-naaviq-web-chandradot99|cand-agentbuilder-chebaleomkar|cand-joint-clientio|cand-no-code-ai-workflow-codexnever|cand-system-prompt-codyadam|cand-contextui-contextui-desktop|cand-github-repository-vi-dafum|cand-adk-playground-danroblewis|cand-ai-agent-workflow-builder-kit-dashon1|cand-floagenticai-dearzubi|cand-openagent-deepflowai|cand-ai-workflow-demilade01|cand-wadah-engine-devwadahai|cand-adk-lab-dfranco-projects|cand-planet-ai-full-stack-engineering-assignment-backend-dhanu81-dev|cand-planet-ai-full-stack-engineering-assignment-frontend-dhanu81-dev|cand-polysynergy-dionsnoeijen|cand-nestjs-skills-diya73|cand-ai-workflow-builder-dmed05|cand-google-adk-visual-agent-builder-tutorial-dyronrh|cand-drag-and-swap-farrelljoswara|cand-awesome-mistral-python-nyno-flowagi-eu|cand-astita-ai-framework12|cand-ai-workflow-builder-fuleinist|cand-giselle-giselles-ai|cand-aios-harshchavan009|cand-flowkit-harshit-exe|cand-ai-workflow-builder-hessikz|cand-heym-heymrun|cand-ai-workflow-builder-istiaque-hasan|cand-workshopbuddy-jamesbas|cand-jaseci-studio-jaseci-labs|cand-taskstream-jason-jz-zhu|cand-joysafeter-jd-opensource|cand-quorve-dev-jedidiahdev|cand-froglips-jeritano|cand-ai-workflow-builder-kailash105|cand-agent-workflow-canvas-kevinastuhuaman|cand-ai-product-motion-studies-kevinastuhuaman|cand-human-in-the-loop-patterns-kevinastuhuaman|cand-agentic-ai-aws-krogstade|cand-agentforge-lanekingkong|cand-ai-workflow-builder-likhithareddy1805|cand-flowspect-lonkins|cand-ai-powered-workout-planner-agent-lookmohan|cand-laptop-visual-agent-builder-lopescap|cand-middle-luckarkman|cand-brokieai-magicred-1|cand-abc-agent-builder-console-magpiefelt|cand-visual-agent-builder-mamta-vyas|cand-agentlab-manjotgg|cand-teradata-mcp-server-stc-manzoor-source|cand-bouw-martijnpalsma|cand-workflow-builder-template-mastra-ai|cand-ghosted-megasupersoft|cand-melaya-melaya-labs|cand-flowforge-py-mihirahuja1|cand-graph-ai-musashimiyomoto|cand-a7-narimt|cand-agentvisualiser-ndsweeney|cand-ai-workflow-builder-nids12|cand-forge-nihalashetty|cand-nodebase-ai-workflow-builder-nikhil-vs1811|cand-hustl3-nisargpatel7042lva|cand-airag-pdxdevapp|cand-sutradhar-ai-pheonix1005|cand-workflow-builder-connect-pipedreamhq|cand-prax-praxsync|cand-pyonair-ai-builder-pyonair-hub|cand-voice-ai-agent-rachitt|cand-ai-workflow-builder-rafiul1009|cand-lightlang-showcase-reasonmethis|cand-visual-agent-builder-reedrich12|cand-communityiq-renu-code123|cand-ai-workflow-builder-richasharma03|cand-agent-ide-rizalbaubanar-glitch|cand-ai-workflow-rmounithreddy|cand-ai-workflow-builder-robertsbob|cand-flow-maker-run-llama|cand-dev-resource-hub-saikirantechy|cand-ai-workflow-builder-sanket-hatti|cand-heliosgen-segfault42|cand-skill-creator-v2-sergekostenchuk|cand-multi-agent-knowledge-platform-serhiisotskyi|cand-ai-workflow-builder-shagunsingh30|cand-ai-agent-workflow-canvas-sharmaprashant9996|cand-agentrag-v1-showjihyun|cand-message-sending-agent-shresthapal2808|cand-brokieai-shreyaspapi|cand-zuma-sintra-platforms|cand-ai-workflow-builder-snehachaursia|cand-visual-agent-builder-merged-zip-sos233113-creator|cand-agentviz-souravberaakaspeed|cand-visual-agent-builder-studentfrederick|cand-ai-workflow-builder-subhammohanta|cand-aura-ai-workflow-builder-surabhi2408|cand-agent-mesh-sre-real-surajcsibm|cand-smart-canvas-suzam26|cand-ai-workflow-builder-tanusha-19|cand-teradata-mcp-server-teradata|cand-nora-thanhan92-f1|cand-google-adk-visual-agent-builder-demo-thomas-chong|cand-ai-workflow-timwijma|cand-cadens-tofulabai|cand-ai-workflow-builder-toobahasnain|cand-kgents-ugo5738|cand-ai-workflow-builder-unnatijais04|cand-ai-workflow-builder-upinder28|cand-ai-workflow-builder-vibhanshu-b4|cand-ai-workflow-builder-vidhi-gup28|cand-mini-ai-workflow-builder-vinayakgalande01|cand-ai-workflow-automation-vmk-004|cand-n8n-ai-workflow-builder-w3jdev|cand-ai-agent-map-weijt606|cand-agcluster-container-whiteboardmonk|cand-agentforge-winka-alcel|cand-doodleagent-yifank|cand-voiceagentbuilder-yumikoood|cand-adk-rust-extension-zavora-ai|cand-ai-workflow-builder-zhangniuone,cand-brightark-chatbot|cand-aidemyst-agentstudio|cand-donkeywork-agents|cand-open-generative-ai|cand-fracta-agent-builder|cand-next-play-exec-demo|cand-arb2|cand-forgelang|cand-maf-agent-builder-canvas|cand-ai-shortfilm-studio|cand-devhammad-agentic-course|cand-agent-x|cand-ibrahim-agentic-course|cand-nodemind|cand-evals-control-room|cand-grantflow-ai|cand-leon-ai-agent-builder|cand-supplyguardian-ai|cand-mock-devops-app|cand-voiceblox|cand-panaversity-low-code-course|cand-trinity-creative-canvas|cand-agentix|cand-smythos-e2e|cand-vibe-workflow|cand-smythos-studio|cand-tesslate-agent-builder|cand-quill-ai|cand-vercel-workflow-builder-template|cand-adk-rust,agent builder canvas|agent workflow canvas|visual agent builder|AI workflow builder,Two hundred fifty-seven unique cards yielded one hundred fifty-two first-seen boundary records and thirty exact register repeats; high novelty persists while downstream examples copied repositories generic libraries and untrusted archives require separate identity resolution
RECURSIVE-033,2026-08-12,official-source-followup,en,global-upstream-product-lineage,4,4,cand-sim|cand-ragflow|cand-google-adk-web|cand-nyno,,AIWorkflow declared Sim implementation|BoncFlow retained RAGFlow identity|ADK examples declared Google ADK Web builder|Nyno examples linked the upstream visual engine,Source recursion replaces renamed copies downstream demonstrations and example collections with the actual upstream authoring products; this identity batch is not comparable saturation evidence
RECURSIVE-034,2026-08-12,official-source-followup,en,global-upstream-product-lineage,1,1,cand-flowise,,AgentViz and Pyonair source trees declared Flowise lineage,Source comparison follows renamed and declared derivative repositories back to the canonical Flowise product; this identity batch is not comparable saturation evidence
RECURSIVE-035,2026-08-12,official-source-followup,en,global-same-product-component-lineage,2,9,cand-naaviq-api-chandradot99|cand-polysynergy-router|cand-polysynergy-api-local|cand-polysynergy-nodes|cand-polysynergy-node-runner|cand-polysynergy-nodes-agno|cand-polysynergy-nodes-dev|cand-polysynergy-portal|cand-polysynergy-section-field,,Naaviq declared backend component|PolySynergy pinned eight submodule components,First-party recursion follows split repositories and pinned submodules; component records are identity evidence and not comparable saturation evidence
SAT-DOM-UI-001,2026-08-12,github-repository-search,en,global-ui-web-app,4,40,cand-ai-ui-builder-eptura|cand-blueprint-ashutoshx7|cand-ai-ui-builder-beingshappy|cand-composeflow|cand-frappe-studio|cand-grills|cand-open-laudable|cand-app-build-agent|cand-ai-ui-builder-sharadpatil|cand-ai-ui-builder-mihir2452005|cand-ai-ui-builder-mohitharshan,seed-open-codesign|cand-panaversity-low-code-course|cand-tooljet|cand-uno-visual-designer,"""AI UI builder"" in:name,description,readme|""prompt to app"" AI in:name,description,readme|""visual app builder"" AI in:name,description,readme|""AI prototyping"" UI in:name,description,readme",Forty unique repository cards were screened; lists courses generic coding agents empty repositories and unrelated prototypes were not retained while eleven distinct claims require source verification
RECURSIVE-036,2026-08-12,official-source-followup,en,global-upstream-product-lineage,2,2,cand-dyad,cand-open-laudable,OpenLaudable package repository and engine provenance|Dyad canonical source and product identity,Package authorship and retained Dyad source conventions resolve the relabeled result to the active upstream product; this identity batch is not comparable saturation evidence
SAT-DOM-UI-002,2026-08-12,github-repository-search,en,global-ui-web-app,4,40,cand-mobirise|cand-ai-website-builder-ratna|cand-playcode|cand-ai-website-builder-builtbyv|cand-codey|cand-deepsite-locally|cand-autonomous-ai-website-builder-gochapachi|cand-cofounder|cand-copilotkit-generative-ui-guide|cand-flutter-genui|cand-prompt2ui-sully|cand-prompt-to-ui-sanyam|cand-prompt-to-ui-agent-kdcodes|cand-prompt-to-ui-pranav|cand-prompt-tokenizer-ui|cand-prompt-to-ui-rahul|cand-prompt-together-ui|cand-prompt-ui-ayesha-mahek|cand-prism-prompt-to-ui|cand-buildzy,cand-hugoblox|cand-we0,"""AI website builder"" in:name,description,readme|""generative UI"" builder in:name,description,readme|""AI app generator"" visual in:name,description,readme|""prompt-to-UI"" in:name,description,readme",Forty unique repository cards were screened to nested source depth; twenty distinct claims were retained and two known products repeated so fifty percent novelty and nine percent overlap make this batch explicitly nonqualifying
RECURSIVE-037,2026-08-12,official-source-followup,en,global-upstream-product-lineage,2,2,cand-deepsite,cand-deepsite-locally,DeepSite Locally README declared the enzostvs Space upstream|Canonical Hugging Face Space source and commit history,First-party recursion resolves a self-hosting derivative to the canonical DeepSite product; this identity batch is not comparable saturation evidence
SAT-DOM-UI-003,2026-08-12,github-repository-search,en,global-ui-web-app,4,31,cand-convertix-ai|cand-landingforge|cand-alwaysblue|cand-ai-landing-page-studio|cand-ai-landing-page-builder-ali-tamer|cand-pagepilot|cand-openkombai|cand-getui-ai|cand-ai-module-generator-sawan|cand-ai-frontend-generator-653391740|cand-ai-frontend-generator-arijeet|cand-ai-frontend-generator-marcelorl|cand-ai-frontend-generator-metamil|cand-ai-component-builder-aditya|cand-ai-frontend-generator-amit|cand-gnr8|cand-webcraft|cand-hexcode|cand-curate|cand-text-to-website-rahul|cand-genweb-dhruv|cand-webgalaxy|cand-webgalaxy-gsaanchi|cand-webagent-ragul|cand-frame-bucket|cand-ai-tools-directory-ilovefree|cand-awesome-lowcode-antdimot|cand-audio-recorder-transcriber-superogira,,"""AI landing page builder"" in:name,description,readme|""AI frontend generator"" in:name,description,readme|""text to website"" AI in:name,description,readme|""AI web design generator"" in:name,description,readme",Thirty-one unique cards were recursively screened; twenty-eight distinct claims were retained and no registered product repeated so ninety percent novelty and zero overlap make this batch explicitly nonqualifying
SAT-DOM-UI-004,2026-08-12,github-repository-search,en,global-ui-web-app,4,30,cand-redesignr-ai|cand-portfolio-ai-designtocode-steve|cand-lanhu-to-code|cand-ai-design-to-code-matthew|cand-ultimate-agent-directory|cand-awesome-ai-coding-tools-tomrzv|cand-storybook-assistant|cand-ai-coding-tools-directory-abm|cand-profile-tarunsuresh|cand-profile-levisdrum|cand-ai-webpage-generator-achua|cand-gpt4-landing-page-creator-renzo|cand-ai-webpage-generator-heet|cand-sitegen-ai-mohamad|cand-ai-webpage-generator-gagan|cand-ai-webpage-generator-pa741|cand-web-page-generator-natalie|cand-ai-webpage-generator-pavan|cand-websimapi-webpage-generator|cand-ai-webpage-generator-vidyut|cand-contrix|cand-lebosenyane-portfolio|cand-m-chatdost|cand-aether-architect|cand-glamaura-prototype|cand-nextedai-prototype|cand-dom-lineage-tracker|cand-ai-code-assistant-workshop|cand-awesome-claude-jsonbored,seed-open-pencil,"""AI UX generator"" in:name,description,readme|""AI design to code"" web in:name,description,readme|""AI webpage generator"" in:name,description,readme|""AI interface builder"" in:name,description,readme",Thirty unique repository cards were recursively screened; twenty-nine distinct claims were retained and one registered product repeated so ninety-seven percent novelty and three percent overlap make this batch explicitly nonqualifying
SAT-DOM-UI-005,2026-08-12,github-repository-search,en,global-ui-web-app,4,40,cand-ai-ui-components-generator-thegreatbonnie|cand-awesome-code-agents-sorrycc|cand-aix-uid-generator|cand-hascode-ui|cand-ai-ui-generator-kahab|cand-ai-ui-table-generator-dladislav|cand-ai-ui-components-generator-doy|cand-blob-ui|cand-simran-ai-ui-generator|cand-bolt-clone-pankaj|cand-prompt-to-website-padala|cand-prompt-to-website-builder-myounus|cand-prompt-to-website-aneesh|cand-prompt-to-website-riya|cand-codecooks|cand-coder-buddy-prograto|cand-ai-website-builder-shekhbasir|cand-prompt-to-website-maker-rishi|cand-spacein-prompt-output|cand-panth-pagebuilder-ai|cand-airtable-page-builder|cand-ai-wordpress-awesome-list|cand-ai-page-builder-nb429|cand-synapse-app-builder|cand-ai-voice-page-builder-graeber|cand-cve-kubio-ai-page-builder|cand-mind-wordpress-ai-writer|cand-ai-page-builder-hardonian|cand-ai-page-builder-lllllliulei|cand-generative-interface-relational-skill|cand-awesome-generative-ui-pnut|cand-profile-awiednoor|cand-profile-evantayloryates|cand-profile-siddth09|cand-profile-zezebreiterman|cand-ai-code-tutor-video|cand-generative-ui-app-abhay|cand-profile-sunny-xia-ada|cand-lumachor,cand-pagegen,"""AI UI generator"" in:name,description,readme|""prompt to website"" AI in:name,description,readme|""AI page builder"" in:name,description,readme|""generative interface"" builder in:name,description,readme",Forty unique repository cards were recursively screened; thirty-nine distinct claims were retained and the MemFree source repeated registered PageGen so ninety-eight percent novelty and three percent overlap make this batch explicitly nonqualifying
SAT-DOM-UI-006,2026-08-12,github-repository-search,en,global-ui-web-app,4,31,cand-ai2ui-component-generator|cand-ai-component-generator-codewithrhituraj|cand-ai-component-generator-sandbox|cand-craftly-ai|cand-creai|cand-ai-react-component-generator-amit|cand-ai-component-generator-amiralam|cand-profile-adarshkumar0509|cand-shadway|cand-genui-vigneshsiva|cand-codehex-cli-ui-agent|cand-duckframework|cand-solidworks-ai-cover-generator|cand-airtable-design-generator|cand-tpt-infrastructure-engineer|cand-verilog-ide|cand-low-code-no-code-platforms-mintah|cand-bluestone-ai-jewelry-prototype|cand-aishop-core|cand-design-generator-tmsrb24|cand-threejs-ai-tshirt-lxaez|cand-saasboard-mekuhq|cand-micracode|cand-reverse-engineering-antspace|cand-convertly-mekuhq|cand-ai-web-app-builder-mazzyy|cand-live-preview-2|cand-ai-web-app-builder-mohan|cand-awesome-no-code-ai-builders-ishan|cand-nxtbuild|cand-hanzo-app,,"""AI component generator"" in:name,description,readme|""natural language UI builder"" in:name,description,readme|""AI design generator"" frontend in:name,description,readme|""AI web app builder"" in:name,description,readme",Thirty-one unique repository cards were recursively screened; all thirty-one were distinct claims at discovery time and none repeated the registry so ninety-seven percent canonical novelty after lineage resolution still makes this batch explicitly nonqualifying
RECURSIVE-038,2026-08-12,official-source-followup,en,global-upstream-product-lineage,3,4,cand-modernui-maker|cand-project-threejs-ai|cand-osw-studio,cand-deepsite,Four component-generator results shared the ModernUI Maker source scaffold|Two 3D shirt results shared the Adrian Hajdin project_threejs_ai source|Hanzo NOTICE declared OSW Studio and OSW declared DeepSite,Source and NOTICE recursion resolves upstream product lineages; this identity batch is not comparable saturation evidence
SAT-DOM-UI-007,2026-08-12,github-repository-search,en,global-ui-web-app,4,38,cand-website-that-builds-itself|cand-ai-component-builder-bamerf|cand-ai-component-builder-bluntbrain|cand-ai-component-builder-stackedbyadit|cand-ai-component-builder-gokul|cand-ai-component-builder-sinha|cand-ai-component-builder-ritik|cand-ai-component-builder-iaman|cand-ai-component-builder-krishhna|cand-ai-component-builder-debanik|cand-prompt-web-app-vishal|cand-qwen3-webdev-ethan|cand-bigbangdev|cand-github-agentic-workflows-pelikhan|cand-prompt-web-app-duke|cand-disaster-response-higor|cand-nemoclaw-game-factory|cand-fun-projects-raul|cand-ai-ui-builder-jagan|cand-ai-ui-builder-kiryuchi|cand-ai-ui-builder-ujjwal|cand-ui-architect-aranees|cand-deterministic-ui-builder-codeacks|cand-ai-ui-builder-kishxrx|cand-ai-ui-builder-merchantry|cand-ai-website-generator-louvivien|cand-page-ui|cand-responsive-email-signature|cand-clobbr|cand-mindrudan-personal|cand-http3|cand-ideaship|cand-ai-website-generator-shaxx|cand-page-ui-nextjs-example|cand-ai-website-generator-tina,cand-ai-ui-builder-eptura|cand-ai-ui-builder-mihir2452005|cand-ai-ui-builder-sharadpatil,"""AI component builder"" in:name,description,readme|""prompt to web app"" in:name,description,readme|""AI UI builder"" React in:name,description,readme|""AI website generator"" in:name,description,readme",Thirty-eight unique repository cards were screened to source depth; thirty-five distinct claims were first seen and three repeated the register so ninety-two percent novelty and eight percent overlap make this batch explicitly nonqualifying
SAT-DOM-UI-008,2026-08-12,github-repository-search,en,global-ui-web-app,4,36,cand-ai-component-builder-abhishekpandey|cand-ai-component-builder-warrior07|cand-ai-component-builder-devisha|cand-react-ai-component-builder-synytsin|cand-yellow-machine|cand-a0-component-studio|cand-twindra-ui|cand-compai-vishwesh|cand-promptonent|cand-seagull-naveendarys|cand-ai-ui-builder-devsakshi|cand-ai-ui-builder-abh-cmd|cand-ai-website-generator-shrik4|cand-ogata-ai|cand-awesome-black-friday|cand-ai-website-generator-aifeifei|cand-ai-website-generator-shrutika|cand-awesome-vibe-coding-taskade|cand-gensite-ai-devendra|cand-ai-website-generator-pappu,cand-ai-component-builder-bluntbrain|cand-ai-component-builder-debanik|cand-ai-component-builder-iaman|cand-ai-component-builder-krishhna|cand-ai-component-builder-ritik|cand-ai-component-builder-sinha|cand-ai-component-builder-stackedbyadit|cand-ai-ui-builder-beingshappy|cand-ai-ui-builder-eptura|cand-ai-ui-builder-mihir2452005|cand-ai-ui-builder-mohitharshan|cand-ai-ui-builder-sharadpatil|cand-ai-website-generator-tina|cand-blueprint-ashutoshx7|cand-grills|cand-http3,"""AI component builder"" React in:name,description,readme|""AI component builder"" Gemini in:name,description,readme|""AI UI builder"" in:name,description,readme|""AI website generator"" Gemini in:name,description,readme",Thirty-six unique repository cards were screened to source depth; twenty distinct claims were first seen and sixteen repeated the register so fifty-six percent novelty and forty-four percent overlap make this batch explicitly nonqualifying
SAT-DOM-UI-009,2026-08-12,github-repository-search,en,global-ui-web-app,4,40,cand-gen-ai-ui-builder-abhishek|cand-ai-component-generator-ayush2721|cand-webly-ayushman|cand-ai-component-generator-bhanupriya|cand-ai-component-generator-bhatiyaamit|cand-genu-advanced-cprince|cand-ai-component-generator-devmohit|cand-ai-component-generator-iamsayeed|cand-ai-ui-builder-isvaku|cand-webapp-ai-ui-builder-k3v|cand-aiwebgenerator-kuroda|cand-ai-components-generator-muskan|cand-pitch-craft-noman|cand-webcraft-official-krish|cand-ai-component-generator-piyush|cand-ai-component-generator-safiya|cand-ai-component-builder-sanskriti|cand-ai-website-generator-shubh|cand-aedify-sumit|cand-aedify-sunil|cand-ai-component-generator-vinay|cand-vanilla-to-vision-30-apps,cand-ai-component-builder-devisha|cand-ai-component-builder-gokul|cand-ai-component-builder-stackedbyadit|cand-ai-ui-builder-kishxrx|cand-ai-ui-builder-merchantry|cand-ai-ui-builder-mihir2452005|cand-ai-ui-builder-sharadpatil|cand-ai-ui-builder-ujjwal|cand-ai-website-generator-aifeifei|cand-compai-vishwesh|cand-deterministic-ui-builder-codeacks|cand-grills|cand-http3|cand-ogata-ai|cand-react-ai-component-builder-synytsin|cand-responsive-email-signature|cand-website-that-builds-itself|cand-yellow-machine,"""AI component builder"" Tailwind in:name,description,readme|""AI component generator"" iframe in:name,description,readme|""AI UI builder"" preview in:name,description,readme|""AI website generator"" preview in:name,description,readme",Forty unique repository cards were screened to source depth; twenty-two claims were first seen and eighteen repeated the register so fifty-five percent novelty and forty-five percent overlap make this batch explicitly nonqualifying
SAT-DOM-UI-010,2026-08-12,github-repository-search,en,global-ui-web-app,4,33,cand-ai-component-builder21st|cand-ai-component-builder-sfyr|cand-ai-ui-builder-akshay|cand-ui-builder-julianshen|cand-promptui-tushar|cand-ai-code-builder-usama|cand-webai-new|cand-ai-website-generator-prasanna|cand-ai-website-generator-jordan|cand-ai-website-generator-abhijeet|cand-ai-website-generator-niko|cand-ai-website-generator-nithin,cand-a0-component-studio|cand-aedify-sumit|cand-aedify-sunil|cand-ai-component-builder-devisha|cand-ai-component-builder-gokul|cand-ai-component-builder-sanskriti|cand-ai-component-builder-stackedbyadit|cand-ai-ui-builder-kishxrx|cand-ai-ui-builder-merchantry|cand-ai-ui-builder-sharadpatil|cand-ai-ui-builder-ujjwal|cand-ai-website-generator-pappu|cand-ai-website-generator-shubh|cand-compai-vishwesh|cand-deterministic-ui-builder-codeacks|cand-grills|cand-ogata-ai|cand-react-ai-component-builder-synytsin|cand-twindra-ui|cand-webly-ayushman|cand-yellow-machine,"""AI component builder"" React Tailwind in:name,description,readme|""AI component builder"" ""live preview"" in:name,description,readme|""AI UI builder"" ""live preview"" in:name,description,readme|""AI website generator"" ""live preview"" in:name,description,readme",Thirty-three unique repository cards were screened to source depth; twelve claims were first seen and twenty-one repeated the register so thirty-six percent novelty and sixty-four percent overlap make this batch explicitly nonqualifying
SAT-DOM-UI-011,2026-08-12,github-repository-search,en,global-ui-web-app,4,29,cand-ai-orchestration-honey610|cand-ai-website-generator-amit100898|cand-ai-website-generator-vadane|cand-ai-website-generator-dhanu264,cand-a0-component-studio|cand-ai-code-builder-usama|cand-ai-component-builder-gokul|cand-ai-component-builder-sanskriti|cand-ai-component-builder-sfyr|cand-ai-ui-builder-akshay|cand-ai-ui-builder-kishxrx|cand-ai-ui-builder-merchantry|cand-ai-ui-builder-sharadpatil|cand-ai-ui-builder-ujjwal|cand-ai-website-generator-abhijeet|cand-ai-website-generator-jordan|cand-ai-website-generator-niko|cand-ai-website-generator-nithin|cand-ai-website-generator-pappu|cand-ai-website-generator-prasanna|cand-ai-website-generator-shubh|cand-compai-vishwesh|cand-deterministic-ui-builder-codeacks|cand-promptui-tushar|cand-react-ai-component-builder-synytsin|cand-ui-builder-julianshen|cand-webai-new|cand-webly-ayushman|cand-yellow-machine,"""AI component builder"" React ""live preview"" in:name,description,readme|""AI UI builder"" React ""live preview"" in:name,description,readme|""AI website generator"" HTML ""live preview"" in:name,description,readme|""AI website generator"" download ""live preview"" in:name,description,readme",Twenty-nine unique repository cards were screened to source depth; four claims were first seen and twenty-five repeated the register so fourteen percent novelty still exceeds the ten percent threshold despite eighty-six percent overlap and the batch is nonqualifying
RECURSIVE-039,2026-08-12,official-source-followup,en,global-upstream-product-lineage,3,2,cand-ai-website-generator-dhanu7789,cand-ai-website-generator-vadane,Vadane repository preserved five earlier Dhanu7789 commits|Vadane README names the Dhanu7789 Google_DeepMind clone route|Pinned tree comparison separated three small derivative edits,Git ancestry and file comparison resolve upstream product identity; this identity batch is not comparable saturation evidence
SAT-DOM-UI-012,2026-08-12,github-repository-search,en,global-ui-web-app,4,35,cand-ai-component-builder-harshbhx|cand-rare-big-deal|cand-ai-website-generator-tulsi|cand-verxa-ai|cand-vision-ai-vishnu|cand-vibeforge-dakshyani|cand-siteforge-ai-psa,cand-ai-code-builder-usama|cand-ai-component-builder-devisha|cand-ai-component-builder-gokul|cand-ai-component-builder-sanskriti|cand-ai-component-builder-sfyr|cand-ai-component-builder-stackedbyadit|cand-ai-ui-builder-akshay|cand-ai-ui-builder-isvaku|cand-ai-ui-builder-kishxrx|cand-ai-ui-builder-mihir2452005|cand-ai-ui-builder-sharadpatil|cand-ai-ui-builder-ujjwal|cand-ai-website-generator-aifeifei|cand-ai-website-generator-jordan|cand-ai-website-generator-shrutika|cand-ai-website-generator-shubh|cand-awesome-black-friday|cand-awesome-vibe-coding-taskade|cand-compai-vishwesh|cand-deterministic-ui-builder-codeacks|cand-react-ai-component-builder-synytsin|cand-responsive-email-signature|cand-twindra-ui|cand-ui-builder-julianshen|cand-webai-new|cand-webapp-ai-ui-builder-k3v|cand-webly-ayushman|cand-yellow-machine,"""AI component builder"" React preview Tailwind in:name,description,readme|""AI UI builder"" React preview code in:name,description,readme|""AI website generator"" HTML preview download in:name,description,readme|""AI website generator"" React preview download in:name,description,readme",Thirty-five unique repository cards were screened to source depth; seven claims were first seen and twenty-eight repeated the register so twenty percent novelty and eighty percent overlap make this batch explicitly nonqualifying
SAT-DOM-UI-013,2026-08-12,github-repository-search,en,global-ui-web-app,4,36,cand-ai-website-generator-keshav8011|cand-ai-website-generator-gururaj|cand-architect-ai-website-nitintripathi,cand-ai-code-builder-usama|cand-ai-component-builder-devisha|cand-ai-component-builder-gokul|cand-ai-component-builder-harshbhx|cand-ai-component-builder-sanskriti|cand-ai-component-builder-sfyr|cand-ai-component-builder-stackedbyadit|cand-ai-ui-builder-akshay|cand-ai-ui-builder-isvaku|cand-ai-ui-builder-merchantry|cand-ai-ui-builder-mihir2452005|cand-ai-ui-builder-sharadpatil|cand-ai-ui-builder-ujjwal|cand-ai-website-generator-aifeifei|cand-ai-website-generator-amit100898|cand-ai-website-generator-jordan|cand-ai-website-generator-nithin|cand-ai-website-generator-pappu|cand-ai-website-generator-prasanna|cand-ai-website-generator-shrutika|cand-ai-website-generator-shubh|cand-ai-website-generator-vadane|cand-awesome-black-friday|cand-compai-vishwesh|cand-deterministic-ui-builder-codeacks|cand-react-ai-component-builder-synytsin|cand-responsive-email-signature|cand-siteforge-ai-psa|cand-twindra-ui|cand-ui-builder-julianshen|cand-webai-new|cand-webapp-ai-ui-builder-k3v|cand-yellow-machine,"""AI component builder"" React preview code Tailwind in:name,description,readme|""AI UI builder"" React preview generate in:name,description,readme|""AI website generator"" HTML CSS JavaScript preview in:name,description,readme|""AI website generator"" preview ZIP download in:name,description,readme",Thirty-six unique repository cards were screened to source depth; three claims were first seen and thirty-three repeated the register yielding eight percent novelty and ninety-two percent overlap so this is the first qualifying saturation batch for the stratum
SAT-DOM-UI-014,2026-08-12,github-repository-search,en,global-ui-web-app,4,32,cand-uigen-arshan|cand-clientsight-gazebuilder-varun|cand-clientsight-gazebuilder-nxver|cand-ai-website-generator-kpriya|cand-siteforge-ai-maf|cand-ai-website-generator-dhanu-copy,cand-a0-component-studio|cand-ai-component-builder-gokul|cand-ai-component-builder-sanskriti|cand-ai-component-builder-sfyr|cand-ai-orchestration-honey610|cand-ai-ui-builder-akshay|cand-ai-ui-builder-kishxrx|cand-ai-ui-builder-sharadpatil|cand-ai-ui-builder-ujjwal|cand-ai-website-generator-abhijeet|cand-ai-website-generator-dhanu264|cand-ai-website-generator-dhanu7789|cand-ai-website-generator-gururaj|cand-ai-website-generator-jordan|cand-ai-website-generator-nithin|cand-ai-website-generator-pappu|cand-ai-website-generator-shubh|cand-ai-website-generator-vadane|cand-compai-vishwesh|cand-deterministic-ui-builder-codeacks|cand-promptui-tushar|cand-react-ai-component-builder-synytsin|cand-siteforge-ai-psa|cand-webai-new|cand-webly-ayushman|cand-yellow-machine,"""AI component builder"" React ""live preview"" code in:name,description,readme|""AI UI builder"" React ""live preview"" generator in:name,description,readme|""AI website generator"" HTML CSS JS ""live preview"" in:name,description,readme|""AI website generator"" ZIP ""live preview"" in:name,description,readme",Thirty-two unique repository cards were screened to source depth; six claims were first seen and twenty-six repeated the register so nineteen percent novelty exceeds the threshold despite eighty-one percent overlap and resets the qualifying sequence
